Date,Supplier,Country,Manufacturer,Region,Warehouse,Distribution_Center,Product,Quantity,Unit_Cost,Transport_Cost,Delivery_Time (days),Delay (days),Revenue,Mode_Of_Transport
2024-01-07,Supplier_C,Japan,Manu_Y,America,WH_Berlin,DC_Mumbai,Monitor,242,166,43,3,0,46222,Truck
2025-07-19,Supplier_A,Brazil,Manu_X,America,WH_Tokyo,DC_Mumbai,Phone,322,101,86,10,2,39928,Air
2024-06-12,Supplier_B,Japan,Manu_Z,America,WH_Delhi,DC_Toronto,Tablet,1021,122,44,5,2,200116,Air
2023-08-27,Supplier_D,India,Manu_Y,America,WH_Delhi,DC_Rio,Tablet,890,195,94,10,2,210040,Truck
2024-08-18,Supplier_A,Brazil,Manu_X,America,WH_Delhi,DC_Toronto,Router,1514,70,41,6,0,189250,Air
2024-08-06,Supplier_B,Brazil,Manu_Z,Asia,WH_Tokyo,DC_Seoul,Phone,288,156,65,2,0,51264,Truck
2024-07-31,Supplier_B,USA,Manu_X,America,WH_SaoPaulo,DC_Seoul,Monitor,175,71,64,6,1,26775,Air
2024-10-22,Supplier_B,China,Manu_X,Asia,WH_Tokyo,DC_Toronto,Laptop,1346,265,32,6,1,428028,Air
2025-04-10,Supplier_A,China,Manu_Z,Europe,WH_SaoPaulo,DC_Toronto,Laptop,1185,214,23,5,0,329430,Air
2023-10-06,Supplier_C,Japan,Manu_X,Asia,WH_Tokyo,DC_Paris,Monitor,238,167,87,8,1,56406,Air
2025-03-28,Supplier_B,Brazil,Manu_X,America,WH_Tokyo,DC_Paris,Tablet,1979,229,16,4,2,492771,Rail
2024-04-07,Supplier_D,Brazil,Manu_Z,Asia,WH_SaoPaulo,DC_Seoul,Tablet,571,269,37,9,2,194711,Sea
2025-03-05,Supplier_B,Japan,Manu_Y,Asia,WH_SaoPaulo,DC_Paris,Phone,445,252,77,7,0,138840,Truck
2024-07-24,Supplier_B,Germany,Manu_Z,America,WH_SaoPaulo,DC_Paris,Laptop,213,277,43,2,1,67947,Rail
2024-07-01,Supplier_C,India,Manu_X,Europe,WH_SaoPaulo,DC_Paris,Laptop,709,292,87,7,1,243187,Air
2025-02-07,Supplier_A,China,Manu_X,Asia,WH_Delhi,DC_Rio,Router,1831,64,64,7,0,223382,Truck
2023-08-29,Supplier_A,Brazil,Manu_Y,America,WH_Berlin,DC_Seoul,Router,1138,228,95,7,0,357332,Truck
2025-02-17,Supplier_D,Brazil,Manu_X,Asia,WH_Berlin,DC_Seoul,Monitor,1510,297,92,4,1,582860,Rail
2024-12-30,Supplier_A,Germany,Manu_Y,Europe,WH_Tokyo,DC_Paris,Tablet,276,293,21,7,1,99636,Air
2023-09-17,Supplier_A,India,Manu_X,Europe,WH_SaoPaulo,DC_Seoul,Tablet,1150,218,65,9,0,285200,Rail
2025-07-15,Supplier_C,USA,Manu_X,America,WH_Berlin,DC_Toronto,Monitor,710,144,100,4,0,143420,Sea
2024-02-04,Supplier_B,India,Manu_X,America,WH_Berlin,DC_Toronto,Phone,1267,100,67,4,0,214123,Sea
2024-06-11,Supplier_C,USA,Manu_Z,America,WH_Tokyo,DC_Paris,Router,1559,256,33,7,2,436520,Air
2024-09-05,Supplier_A,India,Manu_Y,Asia,WH_Berlin,DC_Toronto,Monitor,1817,159,33,10,0,367034,Air
2024-03-25,Supplier_C,India,Manu_Y,Europe,WH_SaoPaulo,DC_Paris,Phone,1514,118,49,2,1,267978,Truck
2024-06-08,Supplier_A,USA,Manu_X,Asia,WH_Chicago,DC_Rio,Monitor,1265,180,59,8,0,260590,Sea
2024-11-09,Supplier_B,Germany,Manu_Z,America,WH_Delhi,DC_Paris,Monitor,1084,120,53,10,0,207044,Rail
2025-07-09,Supplier_C,Germany,Manu_Z,America,WH_Tokyo,DC_Toronto,Monitor,105,173,72,7,1,23940,Sea
2025-03-05,Supplier_B,India,Manu_Z,Europe,WH_Chicago,DC_Seoul,Phone,215,223,54,9,1,60200,Air
2024-02-05,Supplier_D,China,Manu_X,America,WH_Tokyo,DC_Mumbai,Laptop,1485,165,71,2,0,298485,Rail
2025-03-06,Supplier_D,Brazil,Manu_Y,Asia,WH_SaoPaulo,DC_Toronto,Phone,1335,164,23,7,2,328410,Rail
2024-07-19,Supplier_D,USA,Manu_X,Europe,WH_Tokyo,DC_Paris,Tablet,1588,190,45,3,2,387472,Air
2025-05-29,Supplier_C,Germany,Manu_Y,Asia,WH_Tokyo,DC_Paris,Router,1445,174,26,5,0,384370,Rail
2024-12-31,Supplier_D,India,Manu_Y,America,WH_Chicago,DC_Seoul,Monitor,844,293,17,4,0,297932,Truck
2024-12-23,Supplier_A,India,Manu_X,America,WH_Tokyo,DC_Mumbai,Tablet,1097,259,38,10,0,362010,Sea
2025-08-05,Supplier_A,Japan,Manu_Y,Europe,WH_Chicago,DC_Rio,Tablet,113,176,83,2,0,27572,Sea
2023-10-09,Supplier_D,China,Manu_Z,Asia,WH_Delhi,DC_Seoul,Tablet,351,188,59,3,0,97578,Sea
2025-04-25,Supplier_D,USA,Manu_Z,America,WH_SaoPaulo,DC_Mumbai,Phone,1072,199,22,4,0,254064,Rail
2024-07-31,Supplier_B,China,Manu_Y,America,WH_Berlin,DC_Paris,Monitor,1696,128,75,7,1,386688,Truck
2024-09-30,Supplier_A,Brazil,Manu_Z,America,WH_Tokyo,DC_Seoul,Monitor,1912,208,90,10,1,543008,Rail
2024-07-04,Supplier_A,India,Manu_X,Europe,WH_Delhi,DC_Mumbai,Router,747,67,39,2,3,111303,Sea
2023-09-27,Supplier_D,Japan,Manu_Y,Asia,WH_Tokyo,DC_Paris,Tablet,751,60,71,10,0,61582,Rail
2025-06-26,Supplier_D,China,Manu_Y,Europe,WH_Tokyo,DC_Paris,Tablet,856,298,75,10,1,281624,Truck
2025-06-04,Supplier_A,China,Manu_X,Europe,WH_Berlin,DC_Rio,Phone,1915,171,38,5,1,484495,Truck
2025-05-03,Supplier_B,Japan,Manu_Z,America,WH_Delhi,DC_Seoul,Phone,1440,247,59,5,1,496800,Truck
2023-08-30,Supplier_B,Brazil,Manu_Z,Asia,WH_SaoPaulo,DC_Toronto,Laptop,1381,141,98,9,0,284486,Air
2023-12-01,Supplier_A,Japan,Manu_X,America,WH_Delhi,DC_Seoul,Monitor,611,106,93,3,1,113646,Rail
2024-08-25,Supplier_A,India,Manu_Z,Europe,WH_Chicago,DC_Rio,Phone,1879,187,38,5,0,524241,Truck
2023-08-24,Supplier_C,India,Manu_Y,America,WH_Berlin,DC_Rio,Tablet,1575,142,59,10,0,365400,Rail
2023-08-21,Supplier_B,USA,Manu_Z,America,WH_Tokyo,DC_Toronto,Phone,1978,226,74,9,1,555818,Truck
2024-09-28,Supplier_B,Brazil,Manu_Z,Europe,WH_Berlin,DC_Rio,Laptop,800,114,65,6,0,112000,Rail
2025-06-30,Supplier_C,Germany,Manu_Z,America,WH_Berlin,DC_Rio,Laptop,885,190,51,4,0,230100,Sea
2024-05-22,Supplier_D,Japan,Manu_X,Asia,WH_Delhi,DC_Toronto,Monitor,915,269,72,6,0,299205,Sea
2023-08-31,Supplier_B,USA,Manu_Y,America,WH_Tokyo,DC_Mumbai,Phone,1171,287,12,2,1,444980,Sea
2023-09-08,Supplier_A,India,Manu_Z,Europe,WH_Tokyo,DC_Toronto,Phone,1003,264,82,10,1,353056,Sea
2024-04-26,Supplier_D,Germany,Manu_X,America,WH_Delhi,DC_Paris,Tablet,1046,216,24,7,0,277190,Truck
2024-08-06,Supplier_C,USA,Manu_X,Europe,WH_Chicago,DC_Rio,Phone,280,104,57,2,0,53480,Rail
2024-12-17,Supplier_C,Japan,Manu_X,America,WH_SaoPaulo,DC_Seoul,Router,1256,224,81,3,1,391872,Rail
2024-02-05,Supplier_D,USA,Manu_Y,Asia,WH_SaoPaulo,DC_Seoul,Monitor,1318,115,94,5,0,189792,Rail
2024-12-08,Supplier_C,Brazil,Manu_Z,Asia,WH_SaoPaulo,DC_Rio,Monitor,1091,198,56,5,0,303298,Sea
2025-04-11,Supplier_A,Brazil,Manu_X,Europe,WH_Chicago,DC_Toronto,Monitor,106,71,94,2,1,14098,Air
2024-11-12,Supplier_D,Germany,Manu_X,America,WH_Delhi,DC_Mumbai,Monitor,276,85,94,6,1,35052,Rail
2025-03-15,Supplier_C,India,Manu_Y,America,WH_Tokyo,DC_Seoul,Router,373,298,74,4,1,130550,Sea
2024-01-04,Supplier_B,Japan,Manu_Z,Asia,WH_Chicago,DC_Rio,Laptop,626,218,15,8,0,148988,Sea
2023-11-14,Supplier_A,USA,Manu_X,America,WH_Chicago,DC_Seoul,Tablet,313,270,33,6,0,111741,Truck
2024-02-17,Supplier_B,Japan,Manu_Y,Asia,WH_Tokyo,DC_Mumbai,Monitor,1834,229,20,3,2,498848,Truck
2024-10-28,Supplier_A,Japan,Manu_X,America,WH_SaoPaulo,DC_Rio,Monitor,1494,165,96,2,2,280872,Sea
2023-08-17,Supplier_B,USA,Manu_X,Europe,WH_Delhi,DC_Paris,Phone,1990,178,52,4,2,541280,Truck
2025-04-05,Supplier_B,Brazil,Manu_Z,America,WH_Delhi,DC_Mumbai,Laptop,881,175,62,9,1,202630,Truck
2024-06-19,Supplier_A,Brazil,Manu_Z,Asia,WH_Berlin,DC_Toronto,Phone,1721,239,84,9,0,499090,Truck
2025-05-31,Supplier_B,Germany,Manu_Y,Europe,WH_Tokyo,DC_Mumbai,Phone,615,56,53,2,1,94710,Air
2024-07-23,Supplier_A,Japan,Manu_X,Europe,WH_Chicago,DC_Rio,Phone,1487,231,61,5,0,453535,Air
2025-05-13,Supplier_B,Japan,Manu_Z,Europe,WH_Delhi,DC_Seoul,Laptop,1799,214,45,9,1,530705,Sea
2024-07-07,Supplier_C,India,Manu_Z,Europe,WH_Chicago,DC_Mumbai,Router,821,223,91,3,1,224133,Truck
2023-08-23,Supplier_B,Japan,Manu_X,Asia,WH_Delhi,DC_Mumbai,Phone,1039,225,64,8,2,311700,Rail
2024-10-05,Supplier_C,Japan,Manu_X,Europe,WH_Berlin,DC_Mumbai,Tablet,1620,70,67,8,3,186300,Sea
2024-03-23,Supplier_B,Brazil,Manu_Z,Asia,WH_Berlin,DC_Seoul,Tablet,1497,123,15,3,0,254490,Air
2024-01-27,Supplier_C,Brazil,Manu_Y,Asia,WH_Tokyo,DC_Paris,Phone,466,75,78,6,1,64774,Rail
2025-03-16,Supplier_A,India,Manu_X,Asia,WH_Berlin,DC_Rio,Monitor,1702,133,68,3,1,277426,Air
2024-10-03,Supplier_A,Germany,Manu_Z,Asia,WH_Chicago,DC_Toronto,Tablet,312,177,81,6,0,78000,Sea
2023-09-13,Supplier_D,Brazil,Manu_Z,Europe,WH_Tokyo,DC_Rio,Laptop,1199,129,100,3,2,190641,Rail
2024-05-14,Supplier_B,India,Manu_X,America,WH_Tokyo,DC_Mumbai,Phone,779,205,73,5,0,175275,Sea
2025-01-31,Supplier_C,China,Manu_X,Asia,WH_Chicago,DC_Paris,Tablet,1435,88,15,6,0,190855,Air
2024-01-07,Supplier_B,Germany,Manu_Z,Asia,WH_SaoPaulo,DC_Toronto,Laptop,962,296,53,2,0,305916,Truck
2025-04-21,Supplier_D,Brazil,Manu_Y,Europe,WH_Tokyo,DC_Seoul,Laptop,1294,171,31,5,0,298914,Truck
2024-02-07,Supplier_D,Brazil,Manu_X,Asia,WH_Berlin,DC_Rio,Laptop,1770,98,58,10,2,283200,Rail
2024-08-08,Supplier_D,Japan,Manu_Z,America,WH_Chicago,DC_Rio,Monitor,583,230,90,2,1,162657,Air
2024-03-13,Supplier_A,USA,Manu_Y,Europe,WH_SaoPaulo,DC_Rio,Phone,849,241,74,9,1,229230,Truck
2023-09-24,Supplier_A,Brazil,Manu_Y,Europe,WH_Berlin,DC_Toronto,Router,362,268,56,10,0,111496,Truck
2025-05-10,Supplier_C,Germany,Manu_Y,America,WH_Chicago,DC_Rio,Monitor,1132,169,51,3,0,290924,Rail
2024-07-24,Supplier_B,Brazil,Manu_X,America,WH_Delhi,DC_Paris,Laptop,272,279,75,9,0,84048,Air
2024-08-14,Supplier_A,Japan,Manu_X,Europe,WH_Chicago,DC_Mumbai,Laptop,897,139,92,7,1,178503,Sea
2024-10-24,Supplier_D,Brazil,Manu_Y,Asia,WH_Chicago,DC_Rio,Router,963,104,55,4,0,191637,Air
2023-08-22,Supplier_C,USA,Manu_Z,Europe,WH_Chicago,DC_Toronto,Phone,1479,70,99,10,0,156774,Air
2024-08-23,Supplier_B,Germany,Manu_X,Europe,WH_Berlin,DC_Toronto,Laptop,1031,151,36,7,1,183518,Sea
2023-11-14,Supplier_C,China,Manu_Z,America,WH_SaoPaulo,DC_Seoul,Monitor,1526,146,15,10,0,331142,Truck
2024-09-20,Supplier_C,Germany,Manu_Z,America,WH_Berlin,DC_Toronto,Monitor,694,132,78,9,0,138106,Rail
2024-11-03,Supplier_C,China,Manu_Z,Europe,WH_Berlin,DC_Mumbai,Tablet,1352,197,12,2,0,298792,Truck
2024-09-14,Supplier_A,India,Manu_X,America,WH_SaoPaulo,DC_Paris,Laptop,782,58,87,9,2,81328,Air
2024-05-04,Supplier_A,USA,Manu_X,Europe,WH_Delhi,DC_Rio,Phone,641,131,61,3,0,148071,Sea
2024-02-21,Supplier_C,USA,Manu_Y,America,WH_Tokyo,DC_Seoul,Router,608,296,21,4,0,234080,Air
2024-02-10,Supplier_B,India,Manu_Z,Europe,WH_SaoPaulo,DC_Paris,Tablet,603,252,32,9,0,210447,Air
2025-03-09,Supplier_B,USA,Manu_X,Europe,WH_Chicago,DC_Rio,Router,683,295,59,8,1,246563,Sea
2024-05-24,Supplier_C,Brazil,Manu_X,Asia,WH_Chicago,DC_Mumbai,Laptop,1848,202,75,3,1,502656,Rail
2025-02-22,Supplier_B,China,Manu_Z,Asia,WH_SaoPaulo,DC_Toronto,Tablet,187,84,64,4,0,33099,Sea
2023-12-21,Supplier_D,China,Manu_Z,Europe,WH_Delhi,DC_Mumbai,Tablet,1062,119,68,5,0,192222,Rail
2025-01-31,Supplier_C,USA,Manu_Y,Europe,WH_SaoPaulo,DC_Rio,Tablet,987,120,72,6,1,160881,Truck
2024-04-05,Supplier_C,Japan,Manu_X,Asia,WH_Chicago,DC_Seoul,Monitor,1240,212,94,5,1,363320,Sea
2023-12-05,Supplier_A,Brazil,Manu_Y,Europe,WH_Chicago,DC_Toronto,Phone,1181,137,30,7,1,206675,Sea
2023-12-28,Supplier_B,Germany,Manu_Z,Asia,WH_Berlin,DC_Toronto,Router,1794,81,91,10,2,236808,Rail
2024-03-14,Supplier_B,China,Manu_Z,Europe,WH_Berlin,DC_Paris,Router,1492,232,94,3,1,384936,Rail
2023-11-15,Supplier_B,China,Manu_X,Europe,WH_Tokyo,DC_Mumbai,Monitor,750,210,16,2,0,186750,Truck
2024-08-20,Supplier_C,Germany,Manu_Z,America,WH_SaoPaulo,DC_Seoul,Monitor,1443,102,54,9,2,207792,Rail
2025-06-22,Supplier_A,Japan,Manu_Z,Europe,WH_SaoPaulo,DC_Mumbai,Laptop,1009,201,26,8,1,282520,Truck
2025-05-05,Supplier_C,Japan,Manu_Z,America,WH_Berlin,DC_Rio,Tablet,1189,74,22,4,0,186673,Sea
2024-12-26,Supplier_D,USA,Manu_Y,Asia,WH_Chicago,DC_Mumbai,Tablet,548,90,28,2,0,85488,Sea
2023-12-04,Supplier_A,Germany,Manu_X,America,WH_SaoPaulo,DC_Seoul,Laptop,639,127,15,10,1,104796,Truck
2025-04-15,Supplier_D,China,Manu_Y,Asia,WH_Berlin,DC_Rio,Laptop,489,252,82,8,2,166749,Truck
2023-08-18,Supplier_D,China,Manu_Z,America,WH_Tokyo,DC_Seoul,Phone,1488,145,38,7,1,308016,Sea
2024-12-28,Supplier_D,Brazil,Manu_Z,Asia,WH_SaoPaulo,DC_Mumbai,Router,522,228,10,4,0,147204,Air
2023-10-19,Supplier_C,USA,Manu_Y,America,WH_Chicago,DC_Mumbai,Laptop,784,127,94,5,2,128576,Rail
2023-10-07,Supplier_C,Brazil,Manu_Y,America,WH_SaoPaulo,DC_Mumbai,Phone,1424,78,22,6,0,195088,Air
2024-09-22,Supplier_A,Brazil,Manu_Z,America,WH_Berlin,DC_Toronto,Monitor,1502,294,93,7,1,588784,Truck
2024-05-14,Supplier_B,China,Manu_Y,Asia,WH_Tokyo,DC_Toronto,Router,544,298,58,3,1,186592,Truck
2023-08-22,Supplier_C,India,Manu_X,Europe,WH_Tokyo,DC_Rio,Router,1330,55,64,3,1,139650,Rail
2024-03-23,Supplier_C,China,Manu_X,America,WH_Delhi,DC_Paris,Monitor,263,295,45,6,1,103359,Rail
2024-03-21,Supplier_C,Germany,Manu_X,Asia,WH_Chicago,DC_Paris,Monitor,503,77,92,8,4,49797,Rail
2023-11-29,Supplier_C,Japan,Manu_X,Europe,WH_Berlin,DC_Rio,Phone,298,269,14,4,2,103406,Truck
2025-07-08,Supplier_A,USA,Manu_Y,America,WH_Tokyo,DC_Paris,Monitor,1938,142,31,5,2,319770,Rail
2024-06-15,Supplier_B,Japan,Manu_Y,Asia,WH_Berlin,DC_Seoul,Router,1276,53,70,2,0,176088,Truck
2024-08-04,Supplier_A,Brazil,Manu_Y,America,WH_Chicago,DC_Rio,Laptop,816,155,60,4,0,198288,Truck
2024-11-14,Supplier_D,Germany,Manu_Y,America,WH_Delhi,DC_Mumbai,Tablet,1559,274,83,7,2,495762,Truck
2025-07-23,Supplier_D,India,Manu_Y,Europe,WH_Berlin,DC_Seoul,Laptop,1376,107,57,4,1,269696,Truck
2024-12-31,Supplier_D,India,Manu_Y,America,WH_Tokyo,DC_Toronto,Phone,1723,129,79,10,0,346323,Air
2024-01-11,Supplier_D,Brazil,Manu_Y,America,WH_Chicago,DC_Toronto,Tablet,1211,110,75,4,0,221613,Rail
2024-04-14,Supplier_B,India,Manu_X,America,WH_Chicago,DC_Seoul,Router,1054,289,43,8,0,373116,Air
2025-07-10,Supplier_B,India,Manu_X,Europe,WH_Delhi,DC_Paris,Router,536,152,41,8,1,134536,Sea
2024-09-24,Supplier_C,Brazil,Manu_Y,Asia,WH_Tokyo,DC_Mumbai,Router,219,118,28,10,0,34602,Rail
2024-09-07,Supplier_B,Germany,Manu_X,Asia,WH_Berlin,DC_Mumbai,Phone,1995,215,82,10,0,552615,Rail
2024-01-08,Supplier_C,Japan,Manu_X,Europe,WH_SaoPaulo,DC_Toronto,Phone,1372,174,34,2,1,334768,Truck
2025-03-19,Supplier_A,Germany,Manu_X,America,WH_SaoPaulo,DC_Seoul,Router,984,177,87,7,3,268632,Truck
2024-09-21,Supplier_B,USA,Manu_Y,Europe,WH_Delhi,DC_Mumbai,Tablet,997,258,74,6,1,277166,Truck
2024-09-25,Supplier_A,China,Manu_Z,Europe,WH_SaoPaulo,DC_Paris,Phone,940,212,65,9,1,257560,Truck
2024-02-03,Supplier_D,USA,Manu_Y,America,WH_SaoPaulo,DC_Rio,Phone,1178,221,11,10,0,299212,Sea
2024-09-15,Supplier_C,USA,Manu_Z,America,WH_Delhi,DC_Seoul,Tablet,245,269,14,2,0,88200,Air
2023-11-01,Supplier_D,USA,Manu_Y,Asia,WH_Chicago,DC_Seoul,Laptop,949,291,89,7,0,305578,Sea
2024-02-15,Supplier_D,USA,Manu_Y,Europe,WH_Berlin,DC_Rio,Laptop,1221,260,92,8,0,346764,Truck
2024-12-13,Supplier_C,India,Manu_Y,America,WH_Delhi,DC_Paris,Phone,268,293,66,8,4,91924,Sea
2024-12-28,Supplier_B,Japan,Manu_Z,America,WH_Berlin,DC_Paris,Router,611,105,43,7,0,117312,Air
2024-09-18,Supplier_C,China,Manu_Y,Europe,WH_SaoPaulo,DC_Paris,Laptop,1487,129,12,7,2,309296,Sea
2025-06-25,Supplier_A,USA,Manu_X,America,WH_Tokyo,DC_Mumbai,Tablet,1042,204,71,6,2,275088,Rail
2025-01-30,Supplier_A,China,Manu_X,Europe,WH_Delhi,DC_Toronto,Monitor,1548,295,32,5,1,506196,Air
2024-08-24,Supplier_A,Japan,Manu_Y,America,WH_Delhi,DC_Paris,Laptop,1532,233,43,2,0,471856,Truck
2023-11-21,Supplier_D,Germany,Manu_X,Europe,WH_Delhi,DC_Toronto,Monitor,1508,257,82,5,2,521768,Air
2023-11-17,Supplier_B,Brazil,Manu_X,Europe,WH_Berlin,DC_Seoul,Phone,924,82,72,6,2,146916,Rail
2025-01-20,Supplier_D,Germany,Manu_X,America,WH_SaoPaulo,DC_Seoul,Monitor,1483,58,100,10,0,172028,Sea
2024-05-20,Supplier_B,China,Manu_Y,America,WH_Tokyo,DC_Rio,Router,487,196,50,5,2,141717,Air
2024-04-11,Supplier_D,India,Manu_Z,America,WH_Delhi,DC_Paris,Router,1486,131,13,8,2,264508,Air
2025-02-06,Supplier_A,China,Manu_Z,America,WH_SaoPaulo,DC_Toronto,Router,1746,240,46,8,0,480150,Air
2024-03-19,Supplier_A,USA,Manu_Y,Asia,WH_Chicago,DC_Toronto,Router,624,207,98,9,1,159744,Rail
2024-11-15,Supplier_B,Japan,Manu_Z,America,WH_Chicago,DC_Paris,Phone,273,296,34,10,1,93366,Truck
2025-04-16,Supplier_C,China,Manu_Y,America,WH_Delhi,DC_Rio,Phone,334,158,56,3,0,85838,Truck
2024-12-08,Supplier_B,Japan,Manu_Z,Europe,WH_Tokyo,DC_Paris,Tablet,972,181,11,9,0,208980,Sea
2023-12-29,Supplier_B,Japan,Manu_Z,America,WH_Berlin,DC_Toronto,Router,931,141,30,6,0,197372,Air
2023-09-01,Supplier_C,USA,Manu_X,Asia,WH_Tokyo,DC_Rio,Tablet,1766,256,50,6,0,595142,Rail
2025-06-18,Supplier_C,USA,Manu_Z,America,WH_Berlin,DC_Rio,Router,1003,193,26,5,0,278834,Truck
2023-10-27,Supplier_B,China,Manu_X,Asia,WH_Chicago,DC_Toronto,Laptop,1041,108,13,2,2,162396,Air
2024-10-12,Supplier_D,Brazil,Manu_Y,Asia,WH_Berlin,DC_Toronto,Router,608,243,72,4,0,179968,Sea
2025-01-15,Supplier_D,Brazil,Manu_Y,America,WH_Berlin,DC_Rio,Laptop,824,176,36,4,2,206824,Sea
2024-11-07,Supplier_B,Japan,Manu_Z,Asia,WH_Tokyo,DC_Rio,Tablet,1570,74,65,6,0,265330,Rail
2024-10-08,Supplier_A,Germany,Manu_X,Asia,WH_Berlin,DC_Rio,Phone,442,112,47,8,1,91494,Sea
2024-03-11,Supplier_B,Brazil,Manu_Z,Asia,WH_Berlin,DC_Paris,Laptop,1478,145,91,5,2,357676,Truck
2024-05-03,Supplier_B,Japan,Manu_X,America,WH_SaoPaulo,DC_Paris,Tablet,711,289,78,5,1,219699,Sea
2023-11-30,Supplier_B,USA,Manu_X,Europe,WH_SaoPaulo,DC_Paris,Phone,936,269,52,4,0,337896,Rail
2024-11-24,Supplier_B,USA,Manu_X,America,WH_Chicago,DC_Paris,Router,382,205,81,3,0,95118,Truck
2024-11-04,Supplier_C,USA,Manu_Z,Europe,WH_Berlin,DC_Mumbai,Tablet,1940,257,43,9,1,578120,Air
2025-04-04,Supplier_D,Germany,Manu_X,Asia,WH_Tokyo,DC_Paris,Tablet,838,136,48,2,1,193578,Rail
2024-04-30,Supplier_D,USA,Manu_X,America,WH_Delhi,DC_Paris,Router,981,224,16,7,0,281547,Truck
2025-01-31,Supplier_B,India,Manu_X,America,WH_Delhi,DC_Seoul,Phone,1451,54,11,4,3,182826,Air
2023-09-18,Supplier_D,China,Manu_X,America,WH_Delhi,DC_Toronto,Monitor,886,181,18,3,0,225930,Sea
2023-11-30,Supplier_D,Japan,Manu_Z,Asia,WH_Delhi,DC_Toronto,Monitor,907,236,77,6,0,298403,Sea
2024-05-14,Supplier_C,USA,Manu_X,Asia,WH_Berlin,DC_Rio,Laptop,1605,61,97,8,0,200625,Sea
2024-07-04,Supplier_B,USA,Manu_Y,Asia,WH_Berlin,DC_Paris,Tablet,406,277,58,4,0,138852,Air
2024-09-27,Supplier_C,India,Manu_Y,America,WH_SaoPaulo,DC_Toronto,Phone,549,54,25,7,0,43920,Air
2024-08-15,Supplier_D,India,Manu_Z,Asia,WH_Berlin,DC_Seoul,Tablet,1227,162,16,5,1,226995,Air
2023-08-19,Supplier_A,Germany,Manu_X,America,WH_Tokyo,DC_Paris,Laptop,1504,108,56,6,2,243648,Truck
2024-02-26,Supplier_B,USA,Manu_Z,Asia,WH_Berlin,DC_Toronto,Tablet,886,246,63,3,0,285292,Air
2025-02-24,Supplier_B,China,Manu_X,Europe,WH_Tokyo,DC_Rio,Tablet,1271,73,39,9,0,208444,Sea
2024-08-18,Supplier_D,India,Manu_X,Asia,WH_Chicago,DC_Toronto,Laptop,1039,297,54,3,0,371962,Truck
2025-05-06,Supplier_C,USA,Manu_Y,Asia,WH_Chicago,DC_Mumbai,Router,1300,73,25,3,2,223600,Rail
2025-03-05,Supplier_C,Japan,Manu_Y,America,WH_SaoPaulo,DC_Toronto,Phone,874,152,90,2,0,216752,Rail
2025-02-13,Supplier_B,Japan,Manu_X,Europe,WH_Berlin,DC_Seoul,Router,1776,277,64,4,1,646464,Truck
2025-01-12,Supplier_B,Japan,Manu_Z,Asia,WH_Tokyo,DC_Paris,Laptop,835,299,46,7,0,305610,Truck
2024-08-13,Supplier_A,Brazil,Manu_Z,America,WH_Berlin,DC_Seoul,Tablet,383,97,64,8,1,54003,Truck
2025-03-26,Supplier_A,India,Manu_Z,America,WH_Tokyo,DC_Seoul,Tablet,1259,161,19,10,0,236692,Truck
2024-04-09,Supplier_B,Japan,Manu_X,Europe,WH_Delhi,DC_Mumbai,Laptop,1449,194,24,4,0,411516,Air
2024-11-24,Supplier_B,USA,Manu_Z,Asia,WH_Delhi,DC_Mumbai,Monitor,1332,286,96,3,1,471528,Rail
2025-07-04,Supplier_D,India,Manu_Z,Asia,WH_Berlin,DC_Rio,Router,557,238,52,5,1,152618,Truck
2024-12-13,Supplier_D,India,Manu_Z,Europe,WH_Berlin,DC_Seoul,Tablet,1997,229,24,6,1,587118,Sea
2023-09-21,Supplier_C,USA,Manu_X,Asia,WH_Chicago,DC_Toronto,Tablet,859,154,42,8,1,172659,Air
2025-01-19,Supplier_A,Brazil,Manu_Z,America,WH_Chicago,DC_Toronto,Router,1467,243,65,3,0,412227,Rail
2025-02-02,Supplier_A,Germany,Manu_Y,Europe,WH_SaoPaulo,DC_Mumbai,Router,199,170,52,8,1,51143,Rail
2025-06-23,Supplier_C,USA,Manu_Y,Europe,WH_Berlin,DC_Seoul,Router,879,268,82,9,0,297981,Sea
2024-08-12,Supplier_B,USA,Manu_X,America,WH_Tokyo,DC_Mumbai,Phone,1801,206,22,4,2,542101,Truck
2024-04-28,Supplier_C,Brazil,Manu_X,America,WH_SaoPaulo,DC_Rio,Monitor,342,223,46,9,1,99522,Sea
2023-09-11,Supplier_A,Japan,Manu_X,Asia,WH_Berlin,DC_Mumbai,Laptop,1634,293,22,5,2,635626,Air
2024-04-22,Supplier_A,Brazil,Manu_Y,America,WH_Berlin,DC_Paris,Tablet,1300,123,93,2,0,224900,Air
2024-05-26,Supplier_B,Brazil,Manu_Z,Asia,WH_Berlin,DC_Seoul,Phone,1262,215,77,8,0,300356,Rail
2023-11-14,Supplier_C,USA,Manu_Z,America,WH_Delhi,DC_Rio,Monitor,504,274,41,3,0,185472,Air
2024-11-26,Supplier_D,India,Manu_X,Asia,WH_SaoPaulo,DC_Rio,Router,1842,278,90,6,0,679698,Truck
2023-10-10,Supplier_A,Japan,Manu_Y,America,WH_Tokyo,DC_Seoul,Tablet,589,273,64,5,2,207328,Rail
2025-04-30,Supplier_A,Japan,Manu_X,America,WH_SaoPaulo,DC_Rio,Phone,1816,231,14,9,2,466712,Rail
